CMDLINE python3 tmp/benchmark.py
MEM 1054.613281 1523392959.8047
MEM 1189.707031 1523392959.9051
MEM 1189.707031 1523392960.0054
MEM 1189.707031 1523392960.1058
MEM 1189.707031 1523392960.2062
MEM 1189.707031 1523392960.3065
MEM 1189.707031 1523392960.4069
MEM 1189.707031 1523392960.5073
MEM 1189.707031 1523392960.6077
MEM 1189.707031 1523392960.7081
MEM 1189.707031 1523392960.8085
MEM 1189.707031 1523392960.9089
MEM 1189.707031 1523392961.0092
MEM 1189.707031 1523392961.1096
MEM 1189.707031 1523392961.2100
MEM 1189.707031 1523392961.3104
MEM 1189.707031 1523392961.4108
MEM 1189.707031 1523392961.5111
MEM 1098.484375 1523392961.6115
MEM 992.222656 1523392961.7125
MEM 992.222656 1523392961.8129
MEM 1081.683594 1523392961.9132
MEM 959.738281 1523392962.0136
MEM 1114.683594 1523392962.1140
MEM 1114.683594 1523392962.2143
MEM 1114.683594 1523392962.3148
MEM 1114.683594 1523392962.4151
MEM 1114.683594 1523392962.5155
MEM 992.269531 1523392962.6159
MEM 980.621094 1523392962.7163
MEM 927.253906 1523392962.8166
MEM 879.816406 1523392962.9170
MEM 998.925781 1523392963.0172
MEM 992.269531 1523392963.1175
MEM 880.589844 1523392963.2179
MEM 1005.886719 1523392963.3182
MEM 992.269531 1523392963.4186
MEM 992.222656 1523392963.5189
MEM 992.222656 1523392963.6195
MEM 992.269531 1523392963.7199
MEM 982.167969 1523392963.8202
MEM 992.222656 1523392963.9209
MEM 992.269531 1523392964.0212
MEM 992.222656 1523392964.1217
MEM 1114.683594 1523392964.2221
MEM 1176.601562 1523392964.3225
MEM 804.492188 1523392964.4228
MEM 653.093750 1523392964.5232
MEM 728.113281 1523392964.6236
MEM 653.093750 1523392964.7240
MEM 685.574219 1523392964.8243
MEM 676.808594 1523392964.9247
MEM 733.468750 1523392965.0250
MEM 809.691406 1523392965.1254
MEM 1018.503906 1523392965.2258
MEM 815.039062 1523392965.3262
MEM 868.148438 1523392965.4265
MEM 875.109375 1523392965.5269
MEM 880.781250 1523392965.6273
MEM 778.687500 1523392965.7276
MEM 996.796875 1523392965.8280
MEM 1020.515625 1523392965.9284
MEM 1020.515625 1523392966.0288
MEM 1020.515625 1523392966.1292
MEM 1020.515625 1523392966.2295
MEM 1020.515625 1523392966.3299
MEM 972.347656 1523392966.4303
MEM 1020.558594 1523392966.5307
MEM 867.890625 1523392966.6311
MEM 898.054688 1523392966.7315
MEM 795.703125 1523392966.8319
MEM 898.054688 1523392966.9325
MEM 898.054688 1523392967.0329
MEM 825.867188 1523392967.1332
MEM 898.054688 1523392967.2336
MEM 898.054688 1523392967.3341
MEM 898.054688 1523392967.4345
MEM 898.054688 1523392967.5349
MEM 898.054688 1523392967.6354
MEM 810.398438 1523392967.7358
MEM 775.550781 1523392967.8364
MEM 823.289062 1523392967.9367
MEM 939.562500 1523392968.0371
MEM 898.101562 1523392968.1375
MEM 898.054688 1523392968.2379
MEM 1042.171875 1523392968.3383
