CMDLINE python3 tmp/benchmark.py
MEM 1040.000000 1523390814.5397
MEM 1208.867188 1523390814.6400
MEM 1214.066406 1523390814.7404
MEM 874.441406 1523390814.8407
MEM 789.062500 1523390814.9411
MEM 719.078125 1523390815.0414
MEM 719.078125 1523390815.1418
MEM 773.730469 1523390815.2422
MEM 764.964844 1523390815.3425
MEM 782.890625 1523390815.4428
MEM 854.738281 1523390815.5432
MEM 1084.488281 1523390815.6437
MEM 876.125000 1523390815.7441
MEM 929.492188 1523390815.8444
MEM 916.859375 1523390815.9448
MEM 929.492188 1523390816.0452
MEM 841.582031 1523390816.1456
MEM 1039.062500 1523390816.2459
MEM 1086.500000 1523390816.3464
MEM 1086.500000 1523390816.4467
MEM 1086.500000 1523390816.5471
MEM 1086.500000 1523390816.6475
MEM 1086.500000 1523390816.7479
MEM 1028.535156 1523390816.8483
MEM 1086.542969 1523390816.9487
MEM 972.546875 1523390817.0491
MEM 998.843750 1523390817.1495
MEM 894.113281 1523390817.2499
MEM 961.460938 1523390817.3503
MEM 964.039062 1523390817.4507
MEM 868.132812 1523390817.5510
MEM 998.843750 1523390817.6514
MEM 998.843750 1523390817.7518
MEM 998.843750 1523390817.8522
MEM 998.843750 1523390817.9526
MEM 998.843750 1523390818.0530
MEM 998.843750 1523390818.1534
MEM 763.675781 1523390818.2538
MEM 920.167969 1523390818.3541
MEM 964.039062 1523390818.4551
MEM 972.941406 1523390818.5554
MEM 903.453125 1523390818.6558
MEM 1014.570312 1523390818.7561
MEM 1208.960938 1523390818.8569
MEM 1208.960938 1523390818.9572
MEM 1208.960938 1523390819.0576
MEM 1208.960938 1523390819.1580
MEM 1208.960938 1523390819.2583
MEM 1208.960938 1523390819.3587
MEM 964.085938 1523390819.4591
MEM 864.523438 1523390819.5594
MEM 1022.304688 1523390819.6598
MEM 1033.906250 1523390819.7602
MEM 964.085938 1523390819.8605
MEM 959.914062 1523390819.9609
MEM 964.039062 1523390820.0612
MEM 1028.492188 1523390820.1616
MEM 880.507812 1523390820.2619
MEM 1033.906250 1523390820.3623
MEM 1033.906250 1523390820.4627
MEM 1033.906250 1523390820.5631
MEM 1033.906250 1523390820.6635
MEM 1033.906250 1523390820.7639
MEM 1033.906250 1523390820.8643
MEM 964.085938 1523390820.9647
MEM 1047.054688 1523390821.0651
MEM 1086.027344 1523390821.1655
MEM 1048.707031 1523390821.2658
MEM 766.640625 1523390821.3662
MEM 872.316406 1523390821.4665
MEM 1084.488281 1523390821.5670
MEM 879.476562 1523390821.6673
MEM 932.843750 1523390821.7677
MEM 925.109375 1523390821.8681
MEM 853.953125 1523390821.9685
MEM 916.601562 1523390822.0689
MEM 964.039062 1523390822.1692
MEM 1004.042969 1523390822.2696
MEM 1025.441406 1523390822.3700
MEM 1154.863281 1523390822.4703
MEM 1059.214844 1523390822.5706
MEM 1009.714844 1523390822.6710
MEM 1175.488281 1523390822.7714
MEM 1047.871094 1523390822.8717
MEM 1086.542969 1523390822.9725
MEM 1086.589844 1523390823.0728
MEM 1130.886719 1523390823.1732
MEM 1209.003906 1523390823.2735
MEM 1180.429688 1523390823.3739
MEM 1293.714844 1523390823.4742
MEM 747.277344 1523390823.5748
MEM 896.031250 1523390823.6754
MEM 1018.742188 1523390823.7759
MEM 904.953125 1523390823.8764
MEM 955.742188 1523390823.9768
MEM 1006.531250 1523390824.0773
MEM 628.562500 1523390824.1776
MEM 664.656250 1523390824.2780
MEM 684.507812 1523390824.3784
MEM 754.332031 1523390824.4788
MEM 973.476562 1523390824.5792
MEM 809.714844 1523390824.6796
MEM 860.761719 1523390824.7800
MEM 796.144531 1523390824.8803
MEM 720.945312 1523390824.9807
MEM 791.070312 1523390825.0813
MEM 791.070312 1523390825.1817
MEM 748.503906 1523390825.2821
MEM 796.199219 1523390825.3825
MEM 721.179688 1523390825.4829
MEM 784.992188 1523390825.5832
MEM 852.804688 1523390825.6835
MEM 1086.589844 1523390825.7840
MEM 877.968750 1523390825.8844
MEM 931.335938 1523390825.9848
MEM 910.968750 1523390826.0852
MEM 872.812500 1523390826.1856
MEM 877.453125 1523390826.2859
MEM 882.867188 1523390826.3863
MEM 966.140625 1523390826.4866
MEM 843.683594 1523390826.5870
MEM 966.140625 1523390826.6873
MEM 951.960938 1523390826.7877
MEM 903.492188 1523390826.8880
MEM 843.683594 1523390826.9884
MEM 959.437500 1523390827.0887
MEM 843.636719 1523390827.1894
MEM 964.550781 1523390827.2898
MEM 1006.875000 1523390827.3922
MEM 966.187500 1523390827.4925
MEM 966.140625 1523390827.5931
MEM 966.187500 1523390827.6934
MEM 891.632812 1523390827.7938
MEM 1022.601562 1523390827.8941
MEM 966.187500 1523390827.9945
MEM 843.683594 1523390828.0948
MEM 966.140625 1523390828.1954
MEM 898.593750 1523390828.2958
MEM 966.140625 1523390828.3961
MEM 843.683594 1523390828.4965
MEM 966.140625 1523390828.5969
MEM 843.683594 1523390828.6972
MEM 966.140625 1523390828.7977
MEM 966.187500 1523390828.8981
MEM 918.960938 1523390828.9984
MEM 1088.601562 1523390829.0988
MEM 1167.792969 1523390829.1993
MEM 1211.105469 1523390829.2997
MEM 843.683594 1523390829.4001
MEM 805.570312 1523390829.5005
MEM 1016.722656 1523390829.6009
MEM 863.015625 1523390829.7013
MEM 916.382812 1523390829.8017
MEM 851.671875 1523390829.9021
MEM 1088.601562 1523390830.0028
MEM 1040.949219 1523390830.1031
MEM 1088.644531 1523390830.2036
MEM 1088.691406 1523390830.3039
MEM 1204.144531 1523390830.4043
MEM 1211.105469 1523390830.5047
MEM 1211.105469 1523390830.6052
MEM 1211.105469 1523390830.7056
MEM 1211.105469 1523390830.8060
MEM 1211.105469 1523390830.9064
MEM 1211.105469 1523390831.0068
MEM 1211.105469 1523390831.1072
MEM 1211.105469 1523390831.2076
MEM 1211.105469 1523390831.3081
MEM 1211.105469 1523390831.4085
MEM 1211.105469 1523390831.5089
MEM 1211.105469 1523390831.6093
MEM 1211.105469 1523390831.7097
MEM 1211.105469 1523390831.8101
MEM 1211.105469 1523390831.9105
MEM 1211.105469 1523390832.0109
MEM 1211.105469 1523390832.1113
MEM 1179.437500 1523390832.2116
MEM 1086.839844 1523390832.3120
MEM 1088.644531 1523390832.4124
MEM 1157.996094 1523390832.5128
MEM 1032.699219 1523390832.6132
MEM 1211.105469 1523390832.7136
MEM 1211.105469 1523390832.8140
MEM 1211.105469 1523390832.9144
MEM 1211.105469 1523390833.0148
MEM 1211.105469 1523390833.1152
MEM 1088.691406 1523390833.2156
MEM 1048.683594 1523390833.3160
MEM 985.261719 1523390833.4163
MEM 1030.378906 1523390833.5167
MEM 1142.011719 1523390833.6171
MEM 991.964844 1523390833.7174
MEM 1029.605469 1523390833.8177
MEM 1148.714844 1523390833.9181
MEM 995.058594 1523390834.0184
MEM 1050.808594 1523390834.1188
MEM 1106.691406 1523390834.2191
MEM 1088.691406 1523390834.3195
MEM 1088.644531 1523390834.4198
MEM 1104.113281 1523390834.5202
MEM 1088.691406 1523390834.6206
MEM 1133.503906 1523390834.7209
MEM 1089.460938 1523390834.8213
MEM 1333.609375 1523390834.9217
MEM 749.378906 1523390835.0221
MEM 781.996094 1523390835.1224
MEM 749.515625 1523390835.2228
MEM 749.515625 1523390835.3232
MEM 749.515625 1523390835.4236
MEM 775.035156 1523390835.5239
MEM 835.968750 1523390835.6243
MEM 1054.339844 1523390835.7246
MEM 894.703125 1523390835.8250
MEM 947.812500 1523390835.9254
MEM 892.382812 1523390836.0258
MEM 920.484375 1523390836.1262
MEM 956.640625 1523390836.2265
MEM 1019.742188 1523390836.3269
MEM 1116.937500 1523390836.4273
MEM 1116.937500 1523390836.5277
MEM 1116.937500 1523390836.6281
MEM 1116.937500 1523390836.7285
MEM 1116.937500 1523390836.8289
MEM 1040.410156 1523390836.9292
MEM 1116.980469 1523390837.0296
MEM 966.890625 1523390837.1300
MEM 994.476562 1523390837.2303
MEM 888.773438 1523390837.3307
MEM 994.476562 1523390837.4311
MEM 994.476562 1523390837.5315
MEM 890.062500 1523390837.6319
MEM 994.476562 1523390837.7323
